ip,lat,lon,city,country
82.222.123.202,41.0138,28.9497,Istanbul,TR
176.54.78.113,41.0138,28.9497,Istanbul,TR
95.222.27.125,51.7191,8.7544,Paderborn,DE
88.249.84.46,41.0138,28.9497,Istanbul,TR
95.10.236.251,40.767,29.7828,Körfez,TR
178.246.188.177,41.0138,28.9497,Istanbul,TR
88.234.131.149,41.0138,28.9497,Istanbul,TR
176.54.84.27,41.0138,28.9497,Istanbul,TR
151.135.162.89,39.9199,32.8543,Ankara,TR
5.132.121.199,52.2233,5.1764,Hilversum,NL
88.241.185.38,38.7322,35.4853,Kayseri,TR
176.55.32.246,41.0138,28.9497,Istanbul,TR
31.223.109.73,40.1956,29.0601,Bursa,TR
77.175.85.207,51.9225,4.4792,Rotterdam,NL
176.219.6.242,37.1671,38.7939,Şanlıurfa,TR
37.154.240.172,41.0138,28.9497,Istanbul,TR
78.183.105.81,41.0138,28.9497,Istanbul,TR
88.241.33.78,37.8713,32.4846,Konya,TR
176.238.182.134,39.9199,32.8543,Ankara,TR
212.133.193.116,41.0138,28.9497,Istanbul,TR
5.46.131.6,41.0138,28.9497,Istanbul,TR
176.220.132.188,38.4127,27.1384,İzmir,TR
46.104.17.181,41.0138,28.9497,Istanbul,TR
78.174.193.132,40.1956,29.0601,Bursa,TR
78.46.197.132,50.4779,12.3713,Falkenstein,DE
87.144.253.24,50.1155,8.6842,Frankfurt am Main,DE
88.253.95.94,39.9086,41.2769,Erzurum,TR
178.241.77.28,39.9199,32.8543,Ankara,TR
176.5.55.186,51.5149,7.466,Dortmund,DE
85.103.188.24,39.82,34.8044,Yozgat,TR
176.216.15.193,41.0138,28.9497,Istanbul,TR
78.160.221.82,38.4826,28.1477,Salihli,TR
159.146.80.201,38.7322,35.4853,Kayseri,TR
49.13.115.26,50.4779,12.3713,Falkenstein,DE
31.145.214.192,37.1811,33.215,Karaman,TR
159.146.87.93,41.2798,36.3361,Samsun,TR
162.55.173.32,50.4779,12.3713,Falkenstein,DE
59.103.35.115,30.7666,72.4346,Pir Mahal,PK
49.13.130.57,50.4779,12.3713,Falkenstein,DE
176.220.47.214,41.2798,36.3361,Samsun,TR
88.234.255.115,39.9199,32.8543,Ankara,TR
176.54.24.121,41.0138,28.9497,Istanbul,TR
81.215.237.112,41.0138,28.9497,Istanbul,TR
176.55.174.184,41.0138,28.9497,Istanbul,TR
176.216.232.43,41.0138,28.9497,Istanbul,TR
78.190.150.211,41.0138,28.9497,Istanbul,TR
176.54.158.11,38.4127,27.1384,İzmir,TR
77.205.21.162,43.297,5.3811,Marseille,FR
140.248.41.31,48.8534,2.3488,Paris,FR
78.180.236.230,41.0138,28.9497,Istanbul,TR
5.176.105.233,38.4127,27.1384,İzmir,TR
85.106.119.107,39.6492,27.8861,Balıkesir,TR
176.219.248.153,39.9199,32.8543,Ankara,TR
78.176.54.236,38.3725,34.0254,Aksaray,TR
5.47.7.168,38.4127,27.1384,İzmir,TR
81.213.42.29,36.812,34.6389,Mersin,TR
78.190.126.183,38.4127,27.1384,İzmir,TR
176.88.126.3,38.7322,35.4853,Kayseri,TR
172.99.189.38,48.8534,2.3488,Paris,FR
176.1.133.119,51.2563,7.1482,Wuppertal,DE
213.153.146.137,36.9862,35.3253,Adana,TR
5.177.151.223,39.9199,32.8543,Ankara,TR
94.55.136.38,36.9862,35.3253,Adana,TR
49.12.40.239,50.4779,12.3713,Falkenstein,DE
141.134.38.162,51.05,3.7167,Gent,BE
217.131.112.108,39.9199,32.8543,Ankara,TR
78.190.181.61,37.7742,29.0875,Denizli,TR
81.213.87.11,37.8713,32.4846,Konya,TR
78.190.16.136,41.4514,31.7931,Zonguldak,TR
78.176.46.27,37.1671,38.7939,Şanlıurfa,TR
78.183.106.53,41.0138,28.9497,Istanbul,TR
31.142.88.35,38.4127,27.1384,İzmir,TR
176.220.28.214,39.9086,41.2769,Erzurum,TR
78.181.87.109,38.6735,29.4058,Uşak,TR
85.106.194.73,41.005,39.7269,Trabzon,TR
174.93.52.46,43.7064,-79.3986,Toronto,CA
46.154.205.113,37.1671,38.7939,Şanlıurfa,TR
78.173.52.67,38.4946,43.3832,Van,TR
88.251.82.179,39.9199,32.8543,Ankara,TR
85.76.160.197,60.1695,24.9354,Helsinki,FI
141.196.37.249,39.9199,32.8543,Ankara,TR
176.238.24.4,40.1956,29.0601,Bursa,TR
77.67.230.5,38.4946,43.3832,Van,TR
5.27.32.98,41.0138,28.9497,Istanbul,TR
94.235.245.212,36.9862,35.3253,Adana,TR
85.153.225.73,39.9199,32.8543,Ankara,TR
178.241.53.68,39.9199,32.8543,Ankara,TR
46.104.1.164,41.0138,28.9497,Istanbul,TR
178.247.149.60,41.0138,28.9497,Istanbul,TR
176.234.128.46,41.0138,28.9497,Istanbul,TR
85.153.227.185,39.9199,32.8543,Ankara,TR
5.146.193.155,48.7823,9.177,Stuttgart,DE
88.250.249.53,40.1956,29.0601,Bursa,TR
37.154.97.142,36.9862,35.3253,Adana,TR
46.221.105.85,38.7322,35.4853,Kayseri,TR
194.145.136.9,38.6735,29.4058,Uşak,TR
176.220.154.152,38.7998,26.972,Aliağa,TR
88.240.241.65,39.343,29.2585,Emet,TR
85.106.154.49,36.9862,35.3253,Adana,TR
85.110.62.70,39.9199,32.8543,Ankara,TR
149.86.141.112,37.8842,32.4922,Selçuklu,TR
85.105.23.110,41.0138,28.9497,Istanbul,TR
37.155.229.125,39.9199,32.8543,Ankara,TR
176.55.13.77,41.0138,28.9497,Istanbul,TR
24.133.124.18,41.0138,28.9497,Istanbul,TR
176.88.143.185,41.0138,28.9497,Istanbul,TR
178.241.59.60,39.9199,32.8543,Ankara,TR
5.47.182.143,37.9136,40.2172,Diyarbakır,TR
46.154.220.30,39.9199,32.8543,Ankara,TR
95.9.101.56,37.5847,36.9264,Kahramanmaraş,TR
46.104.22.143,41.0138,28.9497,Istanbul,TR
178.241.16.135,37.9136,40.2172,Diyarbakır,TR
46.155.229.255,37.1671,38.7939,Şanlıurfa,TR
176.33.105.13,36.9862,35.3253,Adana,TR
95.2.9.165,41.0138,28.9497,Istanbul,TR
31.206.202.60,40.1956,29.0601,Bursa,TR
92.44.34.255,36.9081,30.6956,Antalya,TR
5.176.203.58,37.9136,40.2172,Diyarbakır,TR
212.253.206.125,38.4127,27.1384,İzmir,TR
78.173.22.127,38.7567,30.5433,Afyonkarahisar,TR
81.213.86.250,37.8713,32.4846,Konya,TR
176.219.145.43,41.0138,28.9497,Istanbul,TR
176.216.208.123,39.9199,32.8543,Ankara,TR
176.216.240.72,41.0138,28.9497,Istanbul,TR
5.46.129.101,41.0138,28.9497,Istanbul,TR
85.96.147.178,41.0138,28.9497,Istanbul,TR
178.243.123.142,41.0138,28.9497,Istanbul,TR
37.155.204.214,39.9199,32.8543,Ankara,TR
176.220.69.246,36.9862,35.3253,Adana,TR
141.196.15.89,39.9199,32.8543,Ankara,TR
5.229.109.147,38.7322,35.4853,Kayseri,TR
94.255.129.9,60.1353,13.0082,Torsby,SE
185.205.18.47,40.4309,29.1597,Gemlik,TR
176.216.102.210,38.612,27.4265,Manisa,TR
176.219.159.22,37.8713,32.4846,Konya,TR
176.2.190.247,48.1374,11.5755,Munich,DE
88.246.114.57,36.9862,35.3253,Adana,TR
151.135.30.192,41.0138,28.9497,Istanbul,TR
85.96.208.183,37.8713,32.4846,Konya,TR
85.98.104.25,40.8389,31.1639,Düzce,TR
176.30.247.16,41.2798,36.3361,Samsun,TR
176.238.189.253,39.9199,32.8543,Ankara,TR
46.221.219.244,37.1671,38.7939,Şanlıurfa,TR
37.154.237.201,41.0138,28.9497,Istanbul,TR
46.196.198.22,40.1956,29.0601,Bursa,TR
78.163.188.197,37.8713,32.4846,Konya,TR
195.155.171.112,39.9199,32.8543,Ankara,TR
31.223.112.67,40.1956,29.0601,Bursa,TR
85.97.214.115,37.1671,38.7939,Şanlıurfa,TR
176.3.131.80,48.5227,9.0522,Tübingen,DE
88.231.130.184,40.7806,30.4033,Adapazarı,TR
95.9.130.55,41.005,39.7269,Trabzon,TR
5.177.187.248,39.9086,41.2769,Erzurum,TR
46.155.53.129,39.9199,32.8543,Ankara,TR
46.196.145.86,37.0594,37.3825,Gaziantep,TR
188.57.9.231,38.4577,27.1142,Karşıyaka,TR
46.1.49.229,38.7322,35.4853,Kayseri,TR
31.206.197.233,40.1956,29.0601,Bursa,TR
46.196.96.108,41.0138,28.9497,Istanbul,TR
85.108.110.227,37.7644,38.2763,Adıyaman,TR
80.187.123.103,50.9333,6.95,Köln,DE
176.233.26.170,39.9199,32.8543,Ankara,TR
176.89.20.203,38.4127,27.1384,İzmir,TR
88.236.184.248,39.7483,37.0161,Sivas,TR
78.183.109.131,41.0138,28.9497,Istanbul,TR
5.176.131.154,39.9199,32.8543,Ankara,TR
151.135.26.12,41.0138,28.9497,Istanbul,TR
46.221.132.92,36.812,34.6389,Mersin,TR
85.110.132.172,39.9199,32.8543,Ankara,TR
81.215.196.251,41.0138,28.9497,Istanbul,TR
176.236.194.62,39.9199,32.8543,Ankara,TR
176.54.11.143,41.0138,28.9497,Istanbul,TR
84.107.236.20,52.6175,4.9514,Avenhorn,NL
91.247.56.106,42.87,74.59,Bishkek,KG
188.57.131.124,36.9862,35.3253,Adana,TR
5.47.187.223,37.9136,40.2172,Diyarbakır,TR
178.241.48.160,39.9199,32.8543,Ankara,TR
178.145.212.213,50.8536,3.51,Wortegem,BE
78.190.182.90,37.7742,29.0875,Denizli,TR
151.255.2.141,21.2703,40.4158,Ta’if,SA
31.142.45.177,38.4127,27.1384,İzmir,TR
37.155.236.250,39.9199,32.8543,Ankara,TR
176.30.170.36,39.9199,32.8543,Ankara,TR
46.104.51.232,41.0138,28.9497,Istanbul,TR
31.223.101.158,39.9199,32.8543,Ankara,TR
95.2.15.81,39.7483,37.0161,Sivas,TR
176.89.167.63,40.9479,29.1512,Maltepe,TR
176.234.90.6,41.0138,28.9497,Istanbul,TR
88.241.34.203,37.8713,32.4846,Konya,TR
46.154.8.220,36.9081,30.6956,Antalya,TR
5.177.180.139,39.9086,41.2769,Erzurum,TR
151.135.175.90,39.9199,32.8543,Ankara,TR
5.47.6.34,38.4127,27.1384,İzmir,TR
46.155.55.165,39.9199,32.8543,Ankara,TR
5.24.10.82,37.9136,40.2172,Diyarbakır,TR
176.54.149.164,38.4127,27.1384,İzmir,TR
78.188.187.92,41.0138,28.9497,Istanbul,TR
78.190.0.32,41.4514,31.7931,Zonguldak,TR
78.173.4.93,38.4946,43.3832,Van,TR
86.14.107.3,53.2268,-0.5379,Lincoln,GB
141.196.40.80,39.9199,32.8543,Ankara,TR
176.55.181.222,41.0138,28.9497,Istanbul,TR
46.155.34.36,39.9199,32.8543,Ankara,TR
95.2.15.193,41.0138,28.9497,Istanbul,TR
5.47.96.180,41.2798,36.3361,Samsun,TR
85.153.228.92,39.9199,32.8543,Ankara,TR
176.30.173.177,39.9199,32.8543,Ankara,TR
31.206.100.129,36.9081,30.6956,Antalya,TR
176.42.17.36,39.9199,32.8543,Ankara,TR
176.88.38.31,39.9199,32.8543,Ankara,TR
5.24.11.58,37.9136,40.2172,Diyarbakır,TR
37.163.173.219,45.4643,9.1895,Milan,IT
95.70.245.64,41.0138,28.9497,Istanbul,TR
176.240.250.174,40.1956,29.0601,Bursa,TR
95.6.101.98,39.82,34.8044,Yozgat,TR
46.154.47.113,39.9199,32.8543,Ankara,TR
85.103.245.142,37.9136,40.2172,Diyarbakır,TR
2.201.90.221,51.4325,6.7652,Duisburg,DE
176.33.113.207,36.9862,35.3253,Adana,TR
78.173.229.129,41.0138,28.9497,Istanbul,TR
31.223.9.23,39.9199,32.8543,Ankara,TR
188.58.104.111,41.0138,28.9497,Istanbul,TR
5.46.59.16,39.9199,32.8543,Ankara,TR
212.253.174.62,36.9862,35.3253,Adana,TR
92.44.184.217,40.1956,29.0601,Bursa,TR
88.229.4.144,37.9136,40.2172,Diyarbakır,TR
176.238.208.248,39.9199,32.8543,Ankara,TR
176.219.94.167,36.9862,35.3253,Adana,TR
85.96.208.207,37.8713,32.4846,Konya,TR
5.46.121.177,39.9199,32.8543,Ankara,TR
5.177.244.152,39.9199,32.8543,Ankara,TR
88.71.218.92,49.1399,9.2205,Heilbronn,DE
178.230.143.148,51.9225,4.4792,Rotterdam,NL
176.42.174.233,37.9136,40.2172,Diyarbakır,TR
5.229.66.171,36.812,34.6389,Mersin,TR
45.14.245.89,52.374,4.8897,Amsterdam,NL
46.1.67.201,41.0138,28.9497,Istanbul,TR
176.30.168.109,39.9199,32.8543,Ankara,TR
193.121.74.67,50.8505,4.3488,Brussels,BE
77.67.208.131,39.9199,32.8543,Ankara,TR
94.235.226.15,36.9862,35.3253,Adana,TR
46.104.63.87,41.0138,28.9497,Istanbul,TR
88.238.216.135,41.0138,28.9497,Istanbul,TR
78.183.108.113,41.0138,28.9497,Istanbul,TR
5.25.170.130,38.4127,27.1384,İzmir,TR
95.90.184.219,51.5344,9.9323,Göttingen,DE
188.57.49.181,38.3502,38.3167,Malatya,TR
88.241.87.157,40.9781,27.511,Tekirdağ,TR
78.163.184.246,37.8713,32.4846,Konya,TR
31.141.62.16,41.0138,28.9497,Istanbul,TR
46.1.9.182,38.7322,35.4853,Kayseri,TR
2.60.154.12,54.9924,73.3686,Omsk,RU
5.46.129.26,41.0138,28.9497,Istanbul,TR
85.96.78.22,41.0138,28.9497,Istanbul,TR
176.220.37.102,41.2798,36.3361,Samsun,TR
194.230.144.202,47.0782,8.2733,Emmen,CH
78.172.64.5,41.0208,40.5219,Rize,TR
109.40.179.165,52.5244,13.4105,Berlin,DE
88.229.95.16,38.4826,28.1477,Salihli,TR
176.216.178.31,39.9199,32.8543,Ankara,TR
31.143.74.11,38.4127,27.1384,İzmir,TR
85.107.110.95,40.765,29.9293,İzmit,TR
178.244.55.167,39.9199,32.8543,Ankara,TR
176.220.223.181,40.1956,29.0601,Bursa,TR
178.241.25.6,37.9136,40.2172,Diyarbakır,TR
46.106.181.153,39.7483,37.0161,Sivas,TR
85.107.174.90,41.0138,28.9497,Istanbul,TR
85.102.15.194,37.8874,41.1322,Batman,TR
5.229.27.127,38.612,27.4265,Manisa,TR
151.135.183.255,39.9199,32.8543,Ankara,TR
5.177.252.144,38.7322,35.4853,Kayseri,TR
176.88.137.35,41.0138,28.9497,Istanbul,TR
46.104.11.176,41.0138,28.9497,Istanbul,TR
213.206.60.167,41.2647,69.2163,Tashkent,UZ
178.246.193.216,39.9199,32.8543,Ankara,TR
176.220.21.67,39.9086,41.2769,Erzurum,TR
5.176.97.180,38.4127,27.1384,İzmir,TR
176.5.50.99,51.4566,7.0123,Essen,DE
78.182.220.20,41.0138,28.9497,Istanbul,TR
46.106.133.183,37.8713,32.4846,Konya,TR
92.184.96.186,48.8534,2.3488,Paris,FR
46.154.23.187,36.9081,30.6956,Antalya,TR
94.235.106.66,40.1956,29.0601,Bursa,TR
95.87.67.51,42.87,74.59,Bishkek,KG
176.89.84.115,41.0138,28.9497,Istanbul,TR
178.243.251.44,41.0138,28.9497,Istanbul,TR
85.153.237.128,36.9862,35.3253,Adana,TR
188.57.98.234,41.0138,28.9497,Istanbul,TR
176.88.28.29,39.9199,32.8543,Ankara,TR
176.220.156.120,38.4127,27.1384,İzmir,TR
37.18.96.246,41.0138,28.9497,Istanbul,TR
92.184.124.118,48.5839,7.7455,Strasbourg,FR
195.142.25.70,37.755,39.3167,Siverek,TR
78.180.12.13,36.812,34.6389,Mersin,TR
88.235.219.233,41.2798,36.3361,Samsun,TR
37.154.115.48,38.7322,35.4853,Kayseri,TR
141.196.46.238,39.9199,32.8543,Ankara,TR
37.154.119.160,38.7322,35.4853,Kayseri,TR
188.119.4.35,37.9136,40.2172,Diyarbakır,TR
5.176.151.24,40.938,38.2315,Bulancak,TR
46.154.45.58,39.9199,32.8543,Ankara,TR
178.246.244.37,39.9199,32.8543,Ankara,TR
92.40.180.81,53.4809,-2.2374,Manchester,GB
5.177.128.247,39.9199,32.8543,Ankara,TR
78.184.32.42,41.0138,28.9497,Istanbul,TR
88.234.215.224,37.7644,30.5522,Isparta,TR
93.182.106.220,36.3778,33.9344,Silifke,TR
188.57.142.255,36.9862,35.3253,Adana,TR
176.220.36.197,41.2798,36.3361,Samsun,TR
85.153.230.6,39.9199,32.8543,Ankara,TR
93.205.79.177,51.2563,7.1482,Wuppertal,DE
88.236.103.119,39.9086,41.2769,Erzurum,TR
178.233.148.32,40.765,29.9293,İzmit,TR
46.196.146.134,37.0594,37.3825,Gaziantep,TR
5.46.51.206,39.9199,32.8543,Ankara,TR
95.13.80.119,41.4017,27.3575,Lüleburgaz,TR
37.155.236.145,39.9199,32.8543,Ankara,TR
46.106.126.10,41.0138,28.9497,Istanbul,TR
5.47.164.0,37.9136,40.2172,Diyarbakır,TR
78.190.167.1,40.9781,27.511,Tekirdağ,TR
176.237.59.62,41.0138,28.9497,Istanbul,TR
78.173.18.199,38.7567,30.5433,Afyonkarahisar,TR
81.214.254.179,41.0138,28.9497,Istanbul,TR
176.89.220.102,39.9199,32.8543,Ankara,TR
5.47.252.74,39.9199,32.8543,Ankara,TR
176.55.210.25,41.0138,28.9497,Istanbul,TR
176.54.45.77,41.0138,28.9497,Istanbul,TR
5.46.156.122,41.0138,28.9497,Istanbul,TR
176.216.107.86,38.4127,27.1384,İzmir,TR
178.197.168.178,46.9481,7.4474,Bern,CH
185.254.75.48,51.2217,6.7762,Düsseldorf,DE
5.47.145.85,41.0138,28.9497,Istanbul,TR
95.7.6.213,41.0138,28.9497,Istanbul,TR
159.146.51.27,41.0138,28.9497,Istanbul,TR
95.70.245.192,41.0138,28.9497,Istanbul,TR
176.54.18.68,41.0138,28.9497,Istanbul,TR
88.232.107.66,41.0138,28.9497,Istanbul,TR
178.243.43.33,41.0138,28.9497,Istanbul,TR
78.166.172.39,37.0594,37.3825,Gaziantep,TR
176.42.143.102,41.0138,28.9497,Istanbul,TR
46.106.166.240,39.9199,32.8543,Ankara,TR
92.44.27.178,39.9199,32.8543,Ankara,TR
78.183.49.57,41.0138,28.9497,Istanbul,TR
176.237.100.147,39.9199,32.8543,Ankara,TR
5.229.121.254,38.7322,35.4853,Kayseri,TR
77.67.136.134,38.4127,27.1384,İzmir,TR
149.140.145.158,41.0138,28.9497,Istanbul,TR
78.174.214.245,39.9199,32.8543,Ankara,TR
194.230.144.64,46.9012,8.2751,Kerns,CH
85.99.177.69,41.0138,28.9497,Istanbul,TR
88.231.97.241,41.0208,40.5219,Rize,TR
95.5.87.230,41.0138,28.9497,Istanbul,TR
176.90.182.97,37.9136,40.2172,Diyarbakır,TR
176.54.26.191,41.0138,28.9497,Istanbul,TR
176.54.207.40,36.9081,30.6956,Antalya,TR
46.221.85.170,41.0138,28.9497,Istanbul,TR
213.186.156.83,37.5847,36.9264,Kahramanmaraş,TR
176.238.232.202,39.9199,32.8543,Ankara,TR
37.155.170.67,37.9136,40.2172,Diyarbakır,TR
78.177.180.12,38.7567,30.5433,Afyonkarahisar,TR
78.181.157.43,41.0138,28.9497,Istanbul,TR
88.236.131.40,36.2679,36.5675,Reyhanlı,TR
88.230.13.195,37.3164,27.7839,Milas,TR
88.241.43.82,37.8713,32.4846,Konya,TR
94.54.164.133,37.8713,32.4846,Konya,TR
5.176.230.213,37.9136,40.2172,Diyarbakır,TR
188.3.165.115,38.4127,27.1384,İzmir,TR
85.98.16.143,41.0138,28.9497,Istanbul,TR
37.155.173.75,37.9136,40.2172,Diyarbakır,TR
78.174.250.81,39.9199,32.8543,Ankara,TR
213.186.131.41,38.7567,30.5433,Afyonkarahisar,TR
151.135.89.221,41.0138,28.9497,Istanbul,TR
88.230.125.25,40.1956,29.0601,Bursa,TR
95.8.46.108,38.4946,43.3832,Van,TR
37.155.238.48,39.9199,32.8543,Ankara,TR
31.223.59.33,41.0138,28.9497,Istanbul,TR
84.115.227.181,48.2085,16.3721,Vienna,AT
95.10.202.196,40.765,29.9293,İzmit,TR
176.30.163.235,39.7483,37.0161,Sivas,TR
88.236.121.255,38.6743,39.2232,Elazığ,TR
78.177.160.73,41.0138,28.9497,Istanbul,TR
151.135.138.131,39.9199,32.8543,Ankara,TR
78.180.25.23,38.4127,27.1384,İzmir,TR
176.42.23.158,39.9199,32.8543,Ankara,TR
78.164.160.74,40.5983,43.0855,Kars,TR
176.238.135.195,39.9199,32.8543,Ankara,TR
78.182.235.150,37.7644,38.2763,Adıyaman,TR
178.246.20.129,36.9862,35.3253,Adana,TR
5.47.130.88,41.0138,28.9497,Istanbul,TR
176.227.17.155,41.0138,28.9497,Istanbul,TR
85.153.230.113,39.9199,32.8543,Ankara,TR
178.233.40.116,37.7742,29.0875,Denizli,TR
159.146.43.119,41.0138,28.9497,Istanbul,TR
78.172.201.166,41.0138,28.9497,Istanbul,TR
151.135.120.68,41.0138,28.9497,Istanbul,TR
31.142.186.142,39.9199,32.8543,Ankara,TR
82.222.236.50,41.0138,28.9497,Istanbul,TR
149.140.238.85,41.0138,28.9497,Istanbul,TR
176.30.249.16,41.0138,28.9497,Istanbul,TR
5.229.14.157,36.9862,35.3253,Adana,TR
185.200.234.4,25.2855,51.531,Doha,QA
176.89.127.145,41.0138,28.9497,Istanbul,TR
178.115.73.183,48.2085,16.3721,Vienna,AT
88.230.94.12,41.0138,28.9497,Istanbul,TR
141.170.197.165,43.8486,18.3564,Sarajevo,BA
78.174.214.231,39.9199,32.8543,Ankara,TR
88.255.84.216,37.3348,41.8894,İdil,TR
195.174.133.231,41.0138,28.9497,Istanbul,TR
185.118.178.19,41.0138,28.9497,Istanbul,TR
37.155.64.82,36.9081,30.6956,Antalya,TR
46.2.1.244,41.0138,28.9497,Istanbul,TR
37.155.86.241,36.9081,30.6956,Antalya,TR
46.154.254.67,39.9199,32.8543,Ankara,TR
78.177.182.150,38.7567,30.5433,Afyonkarahisar,TR
178.233.45.151,37.7742,29.0875,Denizli,TR
95.5.120.100,41.0138,28.9497,Istanbul,TR
85.99.19.50,41.0138,28.9497,Istanbul,TR
78.190.123.86,38.4127,27.1384,İzmir,TR
176.227.38.126,41.0138,28.9497,Istanbul,TR
176.219.117.245,41.0138,28.9497,Istanbul,TR
5.176.3.55,36.9081,30.6956,Antalya,TR
176.216.183.114,39.9199,32.8543,Ankara,TR
88.248.219.119,41.0208,40.5219,Rize,TR
188.119.55.10,38.612,27.4265,Manisa,TR
176.240.97.140,37.8713,32.4846,Konya,TR
77.67.151.11,38.4127,27.1384,İzmir,TR
5.47.96.34,41.2798,36.3361,Samsun,TR
188.119.11.248,36.9862,35.3253,Adana,TR
78.180.1.99,36.812,34.6389,Mersin,TR
31.155.31.247,41.0138,28.9497,Istanbul,TR
95.85.101.138,37.2989,62.3597,Yolöten,TM
78.165.48.191,39.9086,41.2769,Erzurum,TR
88.241.122.163,41.0138,28.9497,Istanbul,TR
151.135.5.107,41.0138,28.9497,Istanbul,TR
77.166.160.107,52.0908,5.1222,Utrecht,NL
176.55.221.71,37.8713,32.4846,Konya,TR
88.236.181.25,39.7483,37.0161,Sivas,TR
5.46.147.55,41.0138,28.9497,Istanbul,TR
176.33.240.186,39.9199,32.8543,Ankara,TR
178.246.133.85,41.0138,28.9497,Istanbul,TR
46.196.157.5,39.9086,41.2769,Erzurum,TR
78.163.112.78,41.0138,28.9497,Istanbul,TR
94.156.42.56,42.6975,23.3241,Sofia,BG
5.177.129.161,39.9199,32.8543,Ankara,TR
178.240.56.10,41.0138,28.9497,Istanbul,TR
45.11.202.221,41.0138,28.9497,Istanbul,TR
178.243.225.86,41.0138,28.9497,Istanbul,TR
94.54.0.243,38.612,27.4265,Manisa,TR
5.47.173.119,37.9136,40.2172,Diyarbakır,TR
46.196.77.234,41.0138,28.9497,Istanbul,TR
176.40.240.5,39.9199,32.8543,Ankara,TR
176.220.12.102,39.9086,41.2769,Erzurum,TR
176.90.174.147,37.9136,40.2172,Diyarbakır,TR
46.154.165.198,41.0138,28.9497,Istanbul,TR
46.106.130.130,38.7322,35.4853,Kayseri,TR
31.143.101.17,38.4946,43.3832,Van,TR
176.220.63.237,41.2798,36.3361,Samsun,TR
178.241.115.40,39.9199,32.8543,Ankara,TR
178.244.129.159,41.0138,28.9497,Istanbul,TR
176.89.206.219,39.9199,32.8543,Ankara,TR
5.176.92.38,41.0138,28.9497,Istanbul,TR
149.86.128.179,37.8842,32.4922,Selçuklu,TR
176.30.172.162,39.9199,32.8543,Ankara,TR
46.196.88.69,41.0138,28.9497,Istanbul,TR
85.99.179.146,41.0138,28.9497,Istanbul,TR
188.57.69.230,40.1956,29.0601,Bursa,TR
151.135.97.255,41.0138,28.9497,Istanbul,TR
5.47.196.49,41.0138,28.9497,Istanbul,TR
195.46.143.37,40.8028,29.4307,Gebze,TR
78.177.182.42,38.7567,30.5433,Afyonkarahisar,TR
5.24.214.166,39.9199,32.8543,Ankara,TR
92.45.114.86,36.6411,36.2142,Denizciler,TR
94.122.179.31,40.1956,29.0601,Bursa,TR
188.57.140.129,36.9862,35.3253,Adana,TR
31.223.89.109,41.0138,28.9497,Istanbul,TR
178.240.197.219,41.0138,28.9497,Istanbul,TR
94.55.48.78,41.0138,28.9497,Istanbul,TR
176.232.237.241,40.1956,29.0601,Bursa,TR
178.243.209.191,41.0138,28.9497,Istanbul,TR
197.46.109.173,30.0626,31.2497,Cairo,EG
149.140.71.156,38.4127,27.1384,İzmir,TR
78.187.128.239,41.2798,36.3361,Samsun,TR
178.240.85.128,36.9862,35.3253,Adana,TR
46.155.81.84,39.9533,32.6328,Etimesgut,TR
78.168.192.184,41.6358,32.3375,Bartın,TR
88.232.173.129,36.9081,30.6956,Antalya,TR
31.142.40.14,36.3703,30.2869,Kumluca,TR
109.37.147.108,52.0908,5.1222,Utrecht,NL
85.107.188.108,40.5999,33.6153,Çankırı,TR
94.55.152.48,38.612,27.4265,Manisa,TR
178.247.28.103,40.9479,29.1512,Maltepe,TR
185.237.81.203,38.6735,29.4058,Uşak,TR
176.89.105.144,41.0138,28.9497,Istanbul,TR
151.135.143.7,39.9199,32.8543,Ankara,TR
88.234.192.184,41.2798,36.3361,Samsun,TR
159.146.84.26,39.7483,37.0161,Sivas,TR
104.28.216.172,39.9199,32.8543,Ankara,TR
5.176.6.111,36.9081,30.6956,Antalya,TR
195.174.246.41,37.7742,29.0875,Denizli,TR
212.252.119.203,38.4127,27.1384,İzmir,TR
185.182.156.140,41.0138,28.9497,Istanbul,TR
151.135.98.166,41.0138,28.9497,Istanbul,TR
46.154.102.63,39.9199,32.8543,Ankara,TR
31.142.232.36,39.9199,32.8543,Ankara,TR
194.27.190.46,40.7806,30.4033,Adapazarı,TR
176.216.169.160,39.9199,32.8543,Ankara,TR
94.235.228.46,36.9862,35.3253,Adana,TR
88.236.160.35,37.9136,40.2172,Diyarbakır,TR
5.177.132.125,39.9199,32.8543,Ankara,TR
149.140.163.7,41.0138,28.9497,Istanbul,TR
178.240.129.170,38.4127,27.1384,İzmir,TR
213.153.145.208,36.9081,30.6956,Antalya,TR
85.105.247.161,38.4946,43.3832,Van,TR
78.180.1.193,36.812,34.6389,Mersin,TR
88.240.180.185,39.9199,32.8543,Ankara,TR
78.173.64.16,40.1956,29.0601,Bursa,TR
178.246.104.230,36.9862,35.3253,Adana,TR
46.154.8.159,41.1083,29.0183,Çubuklu,TR
144.122.228.119,39.9199,32.8543,Ankara,TR
78.173.6.201,38.4946,43.3832,Van,TR
178.240.1.21,41.0138,28.9497,Istanbul,TR
176.4.224.174,53.8689,10.6873,Lübeck,DE
188.58.244.10,39.9199,32.8543,Ankara,TR
46.155.243.188,37.5847,36.9264,Kahramanmaraş,TR
78.190.149.4,41.0138,28.9497,Istanbul,TR
77.92.150.18,37.0703,41.2146,Nusaybin,TR
